"ESNG"	"Symbol"	"cds_length"
"ENSG00000271820"	"RP5-894D12.5"	1950
"ENSG00000271821"	"XXbac-BPG299F13.14"	515
"ENSG00000271824"	"AC009014.3"	1694
"ENSG00000271825"	"RP11-337N6.2"	442
"ENSG00000271826"	"PLS3-AS1"	2151
"ENSG00000271828"	"CTD-2310F14.1"	1699
"ENSG00000271830"	"RP11-1C8.7"	353
"ENSG00000271833"	"RP11-356B19.11"	627
"ENSG00000271841"	"RNU7-10P"	62
"ENSG00000271843"	"RP11-245J9.5"	610
"ENSG00000271848"	"RP11-464F9.21"	5545
"ENSG00000271849"	"CTC-332L22.1"	527
"ENSG00000271850"	"RP11-16D22.2"	3011
"ENSG00000271851"	"RP11-565F19.2"	2373
"ENSG00000271852"	"SNORD11B"	89
"ENSG00000271853"	"RP1-178F15.5"	1609
"ENSG00000271855"	"RP11-214N9.1"	876
"ENSG00000271856"	"LINC01215"	2589
"ENSG00000271857"	"RP1-244F24.1"	926
"ENSG00000271858"	"CYB561D2"	2658
"ENSG00000271860"	"RP11-436D23.1"	30968
"ENSG00000271862"	"RP11-343L5.2"	1588
"ENSG00000271868"	"RP11-1293J14.1"	472
"ENSG00000271869"	"RP11-51J9.5"	402
"ENSG00000271870"	"RP11-97C16.1"	493
"ENSG00000271871"	"AC005740.6"	956
"ENSG00000271874"	"CTD-2024P10.2"	431
"ENSG00000271880"	"AGAP11"	3066
"ENSG00000271882"	"KB-1410C5.5"	410
"ENSG00000271886"	"MIR98"	118
"ENSG00000271888"	"RP11-560J1.2"	1077
"ENSG00000271889"	"RP11-493E12.1"	979
"ENSG00000271890"	"OR10AE1P"	1028
"ENSG00000271892"	"CTD-2228A4.1"	429
"ENSG00000271893"	"RP11-762E8.1"	500
"ENSG00000271894"	"RP11-482H16.1"	2285
"ENSG00000271897"	"RP11-679B17.2"	429
"ENSG00000271898"	"MIR4791"	83
"ENSG00000271899"	"MIR4466"	53
"ENSG00000271900"	"RP11-1113L8.7"	102
"ENSG00000271901"	"RP11-266E6.3"	1602
"ENSG00000271904"	"CTC-498M16.4"	410
"ENSG00000271907"	"SNORA35"	128
"ENSG00000271911"	"RP11-532F6.5"	2052
"ENSG00000271913"	"RP1-111C20.4"	40882
"ENSG00000271914"	"RP4-789D17.5"	395
"ENSG00000271916"	"RP11-884K10.6"	255
"ENSG00000271917"	"RP11-506O24.2"	1516
"ENSG00000271918"	"CTD-2287O16.5"	1609
"ENSG00000271919"	"RP11-269G24.8"	555
"ENSG00000271922"	"snoU13"	103
"ENSG00000271923"	"RNU6-86P"	106
"ENSG00000271924"	"RNA5SP108"	116
"ENSG00000271926"	"CTD-2376I4.1"	639
"ENSG00000271930"	"RP11-44N12.5"	503
"ENSG00000271931"	"RP11-63L7.5"	503
"ENSG00000271932"	"RNU6-85P"	106
"ENSG00000271933"	"RP11-338I21.1"	2162
"ENSG00000271934"	"OR2AS2P"	341
"ENSG00000271936"	"RP11-443B20.1"	1107
"ENSG00000271937"	"RP11-424N24.2"	611
"ENSG00000271938"	"RP11-589C21.6"	291
"ENSG00000271943"	"RP11-222K16.1"	4851
"ENSG00000271945"	"RP11-354K4.2"	2171
"ENSG00000271947"	"RP11-439M11.1"	577
"ENSG00000271949"	"RP11-302M6.4"	650
"ENSG00000271952"	"RP11-245G13.2"	1970
"ENSG00000271955"	"RP11-444A22.1"	1192
"ENSG00000271958"	"RP11-617D20.2"	374
"ENSG00000271959"	"CTD-3064M3.7"	2958
"ENSG00000271963"	"CTD-2140B24.6"	390
"ENSG00000271964"	"RP11-415F23.2"	548
"ENSG00000271966"	"RP11-7F18.2"	1112
"ENSG00000271967"	"RP11-134K13.4"	542
"ENSG00000271968"	"ADAM6"	2839
"ENSG00000271969"	"U47924.29"	433
"ENSG00000271971"	"CTD-2006H14.2"	735
"ENSG00000271973"	"RP11-572O6.1"	278
"ENSG00000271974"	"RP11-927P21.12"	135
"ENSG00000271976"	"RP11-884K10.7"	2582
"ENSG00000271977"	"AC226119.4"	526
"ENSG00000271978"	"RP11-428J1.4"	3271
"ENSG00000271980"	"CTD-2256P15.4"	2549
"ENSG00000271981"	"RP11-573G6.8"	394
"ENSG00000271982"	"SNORD58B"	65
"ENSG00000271983"	"RP11-28H5.2"	491
"ENSG00000271984"	"RP3-337O18.9"	567
"ENSG00000271985"	"RP11-589B3.7"	123
"ENSG00000271986"	"RN7SL827P"	287
"ENSG00000271989"	"RP4-736L20.3"	796
"ENSG00000271991"	"RP11-79O8.1"	1070
"ENSG00000271992"	"RP11-42O15.3"	465
"ENSG00000271993"	"RP11-285J16.1"	627
"ENSG00000271996"	"RP11-337N6.1"	562
"ENSG00000271998"	"CTD-2199O4.7"	2435
"ENSG00000272002"	"RP11-557L19.1"	633
"ENSG00000272004"	"RP11-345P4.10"	398
"ENSG00000272006"	"RP11-583F2.6"	111
"ENSG00000272008"	"RP11-393I2.4"	4126
"ENSG00000272009"	"RP1-313I6.12"	684
"ENSG00000272010"	"CTD-3025N20.3"	622
"ENSG00000272015"	"SNORA62"	82
"ENSG00000272020"	"RNU1-30P"	162
"ENSG00000272021"	"AC008592.8"	546
"ENSG00000272023"	"CTC-350I8.1"	394
"ENSG00000272024"	"RP11-546K22.3"	406
"ENSG00000272025"	"SNORA74"	198
"ENSG00000272027"	"RP11-529E15.1"	907
"ENSG00000272028"	"RNU6-87P"	107
"ENSG00000272030"	"RP1-178F15.4"	1376
"ENSG00000272031"	"ANKRD34A"	4885
"ENSG00000272033"	"RP11-52A20.2"	1892
"ENSG00000272034"	"SNORD14A"	90
"ENSG00000272036"	"MIR139"	67
"ENSG00000272037"	"KB-431C1.5"	1429
"ENSG00000272040"	"CTC-366B18.4"	1166
"ENSG00000272043"	"RP11-44N11.3"	311
"ENSG00000272046"	"RP11-471M2.3"	3598
"ENSG00000272047"	"GTF2H5"	13386
"ENSG00000272049"	"RP11-480D4.6"	586
"ENSG00000272050"	"RP13-379O24.3"	724
"ENSG00000272051"	"Y_RNA"	101
"ENSG00000272054"	"RP11-423P10.2"	3802
"ENSG00000272055"	"RNU6-6P"	106
"ENSG00000272056"	"RP11-503P10.1"	658
"ENSG00000272057"	"CTB-40H15.4"	381
"ENSG00000272068"	"RP11-284F21.9"	3221
"ENSG00000272070"	"AC005618.6"	13645
"ENSG00000272071"	"RP11-332J15.4"	540
"ENSG00000272072"	"CTA-363E19.2"	741
"ENSG00000272075"	"RN7SL828P"	302
"ENSG00000272076"	"RP11-11C20.3"	571
"ENSG00000272077"	"RP11-348P10.2"	1952
"ENSG00000272078"	"RP4-734G22.3"	7921
"ENSG00000272079"	"LA16c-380H5.5"	1268
"ENSG00000272080"	"MIR502"	85
"ENSG00000272081"	"CTD-2376I4.2"	493
"ENSG00000272084"	"RP5-1126H10.2"	3401
"ENSG00000272085"	"RP11-542A14.2"	213
"ENSG00000272086"	"CTD-2186M15.3"	801
"ENSG00000272087"	"RP11-379F4.7"	648
"ENSG00000272088"	"RP11-168F9.2"	381
"ENSG00000272092"	"RP11-350N15.5"	1097
"ENSG00000272094"	"RP4-665J23.4"	877
"ENSG00000272096"	"RN7SL715P"	285
"ENSG00000272097"	"RP11-421M1.8"	1734
"ENSG00000272100"	"RP11-155O18.6"	390
"ENSG00000272103"	"CTD-2653M23.3"	2235
"ENSG00000272104"	"XXcos-LUCA11.5"	404
"ENSG00000272106"	"RP11-345P4.9"	2037
"ENSG00000272108"	"AC005754.8"	2085
"ENSG00000272109"	"CTD-2260A17.3"	2126
"ENSG00000272112"	"CTB-113P19.5"	525
"ENSG00000272113"	"Y_RNA"	89
"ENSG00000272114"	"RP1-261G23.7"	187
"ENSG00000272115"	"GS1-393G12.14"	484
"ENSG00000272121"	"RP4-555D20.4"	1068
"ENSG00000272123"	"CTD-2366F13.2"	452
"ENSG00000272128"	"KB-1836B5.4"	460
"ENSG00000272129"	"RP11-250B2.6"	1435
"ENSG00000272130"	"RP11-360I2.1"	290
"ENSG00000272134"	"RP11-927P21.8"	90
"ENSG00000272137"	"RP11-177G23.2"	470
"ENSG00000272138"	"LINC01607"	5182
"ENSG00000272139"	"CTD-2544H17.2"	376
"ENSG00000272140"	"RP11-574K11.29"	1586
"ENSG00000272141"	"RP11-465B22.8"	986
"ENSG00000272142"	"RP11-428J1.5"	19118
"ENSG00000272143"	"FGF14-AS2"	1073
"ENSG00000272144"	"CTD-2035E11.5"	1046
"ENSG00000272145"	"NFYC-AS1"	1686
"ENSG00000272146"	"ARF4-AS1"	1785
"ENSG00000272148"	"RP11-195B17.1"	479
"ENSG00000272149"	"RP11-627J17.1"	303
"ENSG00000272150"	"NBPF25P"	4224
"ENSG00000272153"	"RP1-286D6.5"	530
"ENSG00000272154"	"AC005754.7"	2440
"ENSG00000272155"	"RP11-707M3.3"	444
"ENSG00000272156"	"RP11-477N3.1"	730
"ENSG00000272157"	"CTD-2168K21.2"	489
"ENSG00000272158"	"RP11-840I19.5"	442
"ENSG00000272159"	"RP11-350N15.6"	694
"ENSG00000272160"	"RNU4-5P"	134
"ENSG00000272161"	"RP4-713A8.1"	492
"ENSG00000272162"	"RP11-637O19.3"	1570
"ENSG00000272163"	"GS1-72M22.1"	2552
"ENSG00000272164"	"RP11-180P8.5"	480
"ENSG00000272166"	"SNORD5"	63
"ENSG00000272167"	"PROX1-AS1"	2010
"ENSG00000272168"	"CASC15"	100741
"ENSG00000272170"	"RP11-387M24.5"	408
"ENSG00000272172"	"RP13-582O9.7"	222
"ENSG00000272173"	"U47924.31"	1096
"ENSG00000272175"	"RP4-657D16.6"	279
"ENSG00000272180"	"RP11-481J13.1"	1268
"ENSG00000272181"	"RP11-245J9.6"	417
"ENSG00000272182"	"RP11-802O23.3"	560
"ENSG00000272183"	"RP11-523H20.3"	648
"ENSG00000272186"	"RP11-110I1.13"	324
"ENSG00000272189"	"RP3-325F22.5"	1893
"ENSG00000272192"	"CTD-2532N20.1"	579
"ENSG00000272195"	"RP11-156E8.1"	1738
"ENSG00000272197"	"RN7SL803P"	306
"ENSG00000272202"	"RP11-157F20.3"	1158
"ENSG00000272203"	"AC004775.5"	752
"ENSG00000272205"	"RP11-277B15.3"	681
"ENSG00000272209"	"RP3-500L14.2"	1142
"ENSG00000272211"	"RP11-347P5.1"	2063
"ENSG00000272215"	"U7"	62
"ENSG00000272217"	"XXbac-BPG157A10.21"	592
"ENSG00000272218"	"RP11-11N5.3"	431
"ENSG00000272219"	"CTB-181H17.1"	1778
"ENSG00000272220"	"RP11-927P21.9"	117
"ENSG00000272221"	"XXbac-BPG181B23.7"	1206
"ENSG00000272223"	"RP1-20C7.6"	508
"ENSG00000272226"	"RP11-63G10.3"	534
"ENSG00000272230"	"MIR3666"	110
"ENSG00000272232"	"RN7SL726P"	298
"ENSG00000272234"	"CTD-2325A15.5"	603
"ENSG00000272235"	"RP11-22L13.1"	3460
"ENSG00000272236"	"XXbac-BPG170G13.32"	242
"ENSG00000272237"	"SNORA25"	113
"ENSG00000272239"	"CTB-108O6.2"	236
"ENSG00000272240"	"RP5-855D21.1"	540
"ENSG00000272243"	"RP11-554D15.3"	2101
"ENSG00000272247"	"RP11-379F4.9"	678
"ENSG00000272248"	"RP3-406P24.4"	489
"ENSG00000272249"	"KB-1958F4.2"	544
"ENSG00000272253"	"RNA5SP386"	106
"ENSG00000272254"	"RP11-531A24.7"	436
"ENSG00000272255"	"CTD-3224K15.3"	542
"ENSG00000272256"	"RP11-489E7.4"	709
"ENSG00000272259"	"RP11-305P22.9"	4255
"ENSG00000272262"	"RNU6-89P"	99
"ENSG00000272263"	"RP11-767C1.2"	509
"ENSG00000272264"	"RP11-92K15.3"	576
"ENSG00000272265"	"CTD-2287O16.4"	460
"ENSG00000272267"	"RP11-375N15.2"	1376
"ENSG00000272269"	"RP11-500C11.3"	1087
"ENSG00000272273"	"XXbac-BPG252P9.10"	1390
"ENSG00000272274"	"LINC00551"	9478
"ENSG00000272275"	"RP11-791G15.2"	390
"ENSG00000272277"	"RP1-40E16.12"	849
"ENSG00000272279"	"RP11-157J24.2"	547
"ENSG00000272281"	"TPTE2P2"	7029
"ENSG00000272282"	"RP11-222K16.2"	1095
"ENSG00000272288"	"RP11-140K17.3"	2476
"ENSG00000272293"	"RP11-91J19.3"	629
"ENSG00000272296"	"SNORD96A"	78
"ENSG00000272297"	"RP11-215A19.2"	698
"ENSG00000272298"	"RP11-386M24.8"	238
"ENSG00000272304"	"RP11-19C24.1"	550
"ENSG00000272305"	"RP11-894J14.5"	1841
"ENSG00000272311"	"IFNL4P1"	535
"ENSG00000272312"	"RP11-239L20.6"	440
"ENSG00000272316"	"XXbac-BPGBPG55C20.2"	5351
"ENSG00000272319"	"AL022345.7"	134
"ENSG00000272320"	"RP11-506K6.4"	1988
"ENSG00000272321"	"KB-1517D11.4"	2621
"ENSG00000272323"	"CTD-2517O10.6"	1563
"ENSG00000272324"	"CTD-2154B17.4"	463
"ENSG00000272325"	"NUDT3"	9895
"ENSG00000272328"	"RP4-594A5.1"	1095
"ENSG00000272329"	"RP11-65L19.4"	2486
"ENSG00000272330"	"AC002044.4"	157
"ENSG00000272333"	"KMT2B"	22451
"ENSG00000272334"	"RP11-129K12.1"	555
"ENSG00000272335"	"RP11-53O19.3"	2516
"ENSG00000272337"	"RNU6-90P"	105
"ENSG00000272338"	"RP11-722E23.2"	576
"ENSG00000272341"	"RP1-151F17.2"	2537
"ENSG00000272342"	"RP13-539J13.1"	576
"ENSG00000272343"	"RP11-140I16.3"	485
"ENSG00000272344"	"SNORD114-21"	71
"ENSG00000272345"	"RP1-30M3.5"	886
"ENSG00000272346"	"RP11-927P21.11"	111
"ENSG00000272347"	"RP11-43F13.4"	1584
"ENSG00000272356"	"RP5-1112D6.8"	4314
"ENSG00000272359"	"RNU4-89P"	132
"ENSG00000272360"	"RP11-359I18.5"	461
"ENSG00000272361"	"GS1-166A23.2"	598
"ENSG00000272362"	"RP4-781K5.9"	524
"ENSG00000272366"	"RP11-573G6.10"	238
"ENSG00000272368"	"RP4-605O3.4"	1161
"ENSG00000272369"	"RP11-446N19.1"	445
"ENSG00000272371"	"RP11-25O10.2"	455
"ENSG00000272372"	"RP11-441F2.5"	1638
"ENSG00000272374"	"RP3-329A5.8"	4260
"ENSG00000272375"	"RP11-51J9.6"	644
"ENSG00000272379"	"RP1-257A7.5"	472
"ENSG00000272380"	"MIR3976"	138
"ENSG00000272381"	"RP11-192P3.4"	4686
"ENSG00000272382"	"CTD-2035E11.4"	919
"ENSG00000272383"	"RP11-556O9.4"	1035
"ENSG00000272384"	"RP11-44N11.2"	859
"ENSG00000272386"	"RP11-666A8.12"	398
"ENSG00000272387"	"AL022345.11"	134
"ENSG00000272391"	"POM121C"	11723
"ENSG00000272393"	"RNU6-92P"	103
"ENSG00000272395"	"IFNL4"	1632
"ENSG00000272396"	"CTC-490G23.4"	456
"ENSG00000272397"	"RP11-497D6.5"	2142
"ENSG00000272398"	"CD24"	6357
"ENSG00000272400"	"RP11-927P21.7"	342
"ENSG00000272402"	"RP1-30M3.6"	404
"ENSG00000272405"	"RP11-284F21.10"	3221
"ENSG00000272406"	"RP11-185E12.2"	546
"ENSG00000272407"	"RP3-511B24.5"	291
"ENSG00000272410"	"RP11-438J1.1"	3452
"ENSG00000272411"	"RP11-44B19.1"	313
"ENSG00000272412"	"RN7SL778P"	296
"ENSG00000272414"	"FAM47E-STBD1"	9704
"ENSG00000272416"	"CTD-2081C10.7"	758
"ENSG00000272417"	"CTD-2199O4.6"	440
"ENSG00000272418"	"RP11-762H8.4"	367
"ENSG00000272419"	"RP11-403I13.8"	9077
"ENSG00000272420"	"RP4-740C4.7"	567
"ENSG00000272425"	"RP11-363E6.4"	2171
"ENSG00000272426"	"RP11-108M9.6"	437
"ENSG00000272428"	"RP11-704J17.5"	390
"ENSG00000272430"	"RP11-38L15.8"	547
"ENSG00000272431"	"RP11-281O15.8"	546
"ENSG00000272432"	"RP3-465N24.6"	484
"ENSG00000272434"	"RP13-131K19.6"	390
"ENSG00000272435"	"RNA5SP357"	118
"ENSG00000272436"	"CUX2P1"	297
"ENSG00000272438"	"RP11-54O7.16"	349
"ENSG00000272439"	"RNU6-91P"	106
"ENSG00000272442"	"RP11-444E17.6"	3503
"ENSG00000272443"	"OR13Z2P"	554
"ENSG00000272444"	"RP11-1017G21.6"	647
"ENSG00000272445"	"RNU6-84P"	101
"ENSG00000272446"	"RP1-225E12.3"	2511
"ENSG00000272447"	"RP11-182L21.6"	1700
"ENSG00000272449"	"RP3-395M20.12"	2589
"ENSG00000272455"	"RP4-758J18.13"	1522
"ENSG00000272456"	"CTD-2342N23.3"	1002
"ENSG00000272457"	"RP11-1070A24.2"	499
"ENSG00000272458"	"MIR432"	93
"ENSG00000272459"	"RP11-1277A3.3"	540
"ENSG00000272460"	"SNORD115-40"	81
"ENSG00000272461"	"RP11-689C9.1"	654
"ENSG00000272462"	"U91328.19"	18310
"ENSG00000272463"	"RP11-532F6.3"	2813
"ENSG00000272465"	"RP1-136B1.1"	700
"ENSG00000272468"	"RP1-86C11.7"	564
"ENSG00000272469"	"RN7SL760P"	269
"ENSG00000272472"	"RP11-95G17.2"	1383
"ENSG00000272473"	"AC006273.4"	860
"ENSG00000272474"	"SNORD113-5"	77
"ENSG00000272476"	"RP1-191J18.66"	2573
"ENSG00000272477"	"RP11-158G18.1"	955
"ENSG00000272478"	"RP1-317E23.7"	221
"ENSG00000272479"	"RP11-301G7.1"	593
"ENSG00000272480"	"OR13Z3P"	390
"ENSG00000272482"	"RP11-474O21.5"	344
"ENSG00000272483"	"RP11-169K17.3"	595
"ENSG00000272485"	"RP11-284J1.1"	2434
"ENSG00000272489"	"RP11-182L21.5"	1594
"ENSG00000272491"	"RP5-1024N4.4"	1673
"ENSG00000272494"	"OR1X1P"	929
"ENSG00000272498"	"RP11-415F23.3"	563
"ENSG00000272501"	"XXbac-BPG299F13.17"	2837
"ENSG00000272502"	"RP11-713M15.2"	1140
"ENSG00000272505"	"RP11-981G7.6"	2859
"ENSG00000272506"	"RP4-535B20.4"	617
"ENSG00000272507"	"RNU6-88P"	99
"ENSG00000272508"	"RP11-96C23.14"	1228
"ENSG00000272509"	"RP11-347C18.5"	461
"ENSG00000272510"	"RP4-680D5.8"	345
"ENSG00000272512"	"RP11-54O7.17"	2085
"ENSG00000272514"	"CFAP206"	4801
"ENSG00000272515"	"RP11-29P20.1"	1327
"ENSG00000272516"	"RP11-573G6.9"	583
"ENSG00000272518"	"RP11-26J3.3"	916
"ENSG00000272519"	"RP11-105N14.2"	145
"ENSG00000272523"	"LINC01023"	435
"ENSG00000272525"	"RP11-79P5.9"	743
"ENSG00000272529"	"RP11-415F23.4"	549
"ENSG00000272533"	"SNORA28"	125
"ENSG00000272536"	"RN7SL840P"	283
"ENSG00000272537"	"GS1-166A23.1"	189
"ENSG00000272540"	"XXbac-BPG252P9.9"	772
"ENSG00000272541"	"XXbac-BPGBPG55C20.1"	577
"ENSG00000272542"	"RP11-255P5.2"	976
"ENSG00000272543"	"MIR4787"	83
"ENSG00000272545"	"CTC-527H23.4"	579
"ENSG00000272549"	"RP11-351J23.2"	4566
"ENSG00000272551"	"RP11-324L17.1"	812
"ENSG00000272554"	"RP11-317L10.1"	1683
"ENSG00000272555"	"RP11-459I19.1"	454
"ENSG00000272556"	"GTF2IP13"	10915
"ENSG00000272558"	"U91328.21"	352
"ENSG00000272559"	"OR51F3P"	900
"ENSG00000272562"	"RP11-396C23.4"	1749
"ENSG00000272563"	"RP11-480C16.1"	3442
"ENSG00000272564"	"RP11-548P2.2"	448
"ENSG00000272566"	"RP11-462G22.2"	609
"ENSG00000272567"	"RP11-73K9.3"	348
"ENSG00000272568"	"CTB-113D17.1"	8712
"ENSG00000272569"	"OR5BL1P"	623
"ENSG00000272572"	"RP11-179B2.2"	1636
"ENSG00000272573"	"MUSTN1"	1007
"ENSG00000272574"	"RP11-359K18.4"	503
"ENSG00000272575"	"RP11-702B10.1"	1650
"ENSG00000272576"	"RP11-365H22.2"	609
"ENSG00000272578"	"AP000347.2"	9461
"ENSG00000272582"	"RP5-1039K5.17"	813
"ENSG00000272583"	"RP11-344P13.6"	463
"ENSG00000272588"	"RP11-440L14.4"	718
"ENSG00000272589"	"ZSWIM8-AS1"	1456
"ENSG00000272592"	"RP11-63A2.2"	496
"ENSG00000272595"	"OR10AH1P"	4806
"ENSG00000272597"	"RP11-446H18.6"	532
"ENSG00000272599"	"RP11-152N13.16"	1463
"ENSG00000272600"	"AC007308.7"	371
"ENSG00000272601"	"RP11-155G14.5"	448
"ENSG00000272602"	"ZNF595"	8316
"ENSG00000272604"	"RP11-251G23.5"	2577
"ENSG00000272606"	"RP11-554J4.1"	464
"ENSG00000272609"	"RP11-461M2.2"	473
"ENSG00000272610"	"MAGI1-IT1"	2564
"ENSG00000272617"	"COG8"	885
"ENSG00000272619"	"RP11-563K23.1"	330
"ENSG00000272620"	"AFAP1-AS1"	12248
"ENSG00000272622"	"RP11-395N3.2"	4705
"ENSG00000272625"	"RP11-737O24.5"	719
"ENSG00000272626"	"RP11-468N14.13"	475
"ENSG00000272627"	"RP11-354E23.5"	492
"ENSG00000272630"	"RP11-344N10.5"	3003
"ENSG00000272631"	"RP11-359E3.4"	6544
"ENSG00000272632"	"RP11-362F19.3"	453
"ENSG00000272634"	"OR51F5P"	3793
"ENSG00000272636"	"DOC2B"	6763
"ENSG00000272638"	"GS1-114I9.1"	740
"ENSG00000272639"	"RP11-66B24.8"	561
"ENSG00000272642"	"CTD-2234N14.1"	1681
"ENSG00000272645"	"GTF2IP20"	6161
"ENSG00000272646"	"RP11-188P17.2"	426
"ENSG00000272647"	"GS1-259H13.13"	824
"ENSG00000272650"	"RP11-571I18.4"	297
"ENSG00000272654"	"RP11-422P24.11"	1417
"ENSG00000272655"	"POLR2J4"	1651
"ENSG00000272656"	"RP11-219D15.3"	347
"ENSG00000272657"	"AP000320.7"	635
"ENSG00000272660"	"RP11-145M9.6"	139
"ENSG00000272661"	"RP4-548D19.3"	573
"ENSG00000272662"	"RP11-190C22.8"	503
"ENSG00000272663"	"RP11-191L17.1"	554
"ENSG00000272664"	"OR51C4P"	947
"ENSG00000272666"	"CTA-384D8.35"	601
"ENSG00000272667"	"RP11-395A13.2"	629
"ENSG00000272668"	"RP11-190A12.8"	7130
"ENSG00000272669"	"RP3-508I15.21"	490
"ENSG00000272672"	"RP11-302M6.5"	546
"ENSG00000272674"	"PCDHB16"	4731
"ENSG00000272676"	"OR5AO1P"	299
"ENSG00000272677"	"RP11-127B20.3"	6070
"ENSG00000272678"	"RP11-797D24.4"	390
"ENSG00000272679"	"RP11-216L13.18"	555
"ENSG00000272681"	"FAM223B"	1419
"ENSG00000272682"	"AC004471.10"	1511
"ENSG00000272685"	"OR9I3P"	941
"ENSG00000272686"	"RP11-390E23.6"	2098
"ENSG00000272688"	"RP13-270P17.3"	685
"ENSG00000272689"	"RP4-539M6.21"	330
"ENSG00000272690"	"RP11-803B1.8"	17996
"ENSG00000272691"	"RP11-290M5.4"	242
"ENSG00000272692"	"RP11-399K21.14"	1902
"ENSG00000272693"	"RP11-479O9.4"	4212
"ENSG00000272694"	"RP1-63G5.8"	908
"ENSG00000272695"	"GAS6-AS2"	5638
"ENSG00000272696"	"RP11-339B21.13"	572
"ENSG00000272699"	"RP11-145M9.5"	496
"ENSG00000272701"	"MESTIT1"	4251
"ENSG00000272702"	"RP11-44N22.3"	3161
"ENSG00000272703"	"RP11-78A19.4"	399
"ENSG00000272707"	"RP11-534C12.1"	159
"ENSG00000272710"	"CTD-2026G6.3"	420
"ENSG00000272711"	"RP11-259N19.1"	1332
"ENSG00000272714"	"RP1-276J11.3"	379
"ENSG00000272715"	"RP4-753F5.1"	382
"ENSG00000272716"	"RP11-563N4.1"	711
"ENSG00000272717"	"RP11-342I1.2"	844
"ENSG00000272719"	"CTB-161C1.1"	514
"ENSG00000272720"	"CTA-228A9.3"	1432
"ENSG00000272721"	"RP11-778D9.12"	382
"ENSG00000272727"	"RP11-142A22.4"	4234
"ENSG00000272729"	"RP11-387A1.5"	1552
"ENSG00000272732"	"RP5-1159O4.2"	1653
"ENSG00000272733"	"KB-208E9.1"	1078
"ENSG00000272734"	"ADIRF-AS1"	9147
"ENSG00000272735"	"RP11-467P9.1"	606
"ENSG00000272736"	"RP11-799N11.1"	905
"ENSG00000272741"	"RP11-447L10.1"	702
"ENSG00000272742"	"CTB-43P18.1"	662
"ENSG00000272744"	"RP11-367N14.3"	633
"ENSG00000272745"	"RP5-1007H16.1"	671
"ENSG00000272748"	"RP11-222G7.2"	520
"ENSG00000272750"	"RP11-378J18.8"	2645
"ENSG00000272752"	"STAG3L5P-PVRIG2P-PILRB"	6175
"ENSG00000272754"	"AL133245.2"	1364
"ENSG00000272755"	"RP11-326G21.1"	564
"ENSG00000272758"	"RP11-299J3.8"	3875
"ENSG00000272760"	"RP11-5C23.1"	962
"ENSG00000272762"	"RP11-155D18.12"	543
"ENSG00000272763"	"RP11-357H14.17"	2078
"ENSG00000272764"	"RP11-318E3.9"	274
"ENSG00000272767"	"JMJD1C-AS1"	1334
"ENSG00000272768"	"RP4-673M15.1"	1440
"ENSG00000272769"	"RP11-725P16.2"	1681
"ENSG00000272770"	"RP11-74E22.5"	624
"ENSG00000272772"	"CTD-2410N18.5"	480
"ENSG00000272774"	"RP11-433A10.3"	531
"ENSG00000272777"	"RP11-571L19.8"	869
"ENSG00000272779"	"LL22NC03-80A10.6"	1113
"ENSG00000272783"	"RP13-1016M1.2"	288
"ENSG00000272784"	"RP11-335L23.5"	633
"ENSG00000272787"	"KB-226F1.2"	662
"ENSG00000272788"	"RP11-674N23.4"	649
"ENSG00000272789"	"RP11-286H15.1"	851
"ENSG00000272791"	"RP11-464F9.22"	934
"ENSG00000272795"	"RP11-602N24.3"	363
"ENSG00000272797"	"RP11-368I23.3"	444
"ENSG00000272798"	"CTA-390C10.9"	603
"ENSG00000272799"	"RP11-474N24.6"	533
"ENSG00000272800"	"RP11-438L19.1"	1878
"ENSG00000272801"	"RP1-170O19.23"	366
"ENSG00000272804"	"KRTAP10-7"	1577
"ENSG00000272807"	"RP11-260M2.1"	739
"ENSG00000272808"	"RP11-66B24.7"	8157
"ENSG00000272810"	"U91328.22"	516
"ENSG00000272812"	"RP5-855D21.3"	573
"ENSG00000272814"	"RP11-15I20.1"	273
"ENSG00000272815"	"RP11-219A15.4"	3232
"ENSG00000272817"	"RP11-402D21.2"	569
"ENSG00000272821"	"CTA-384D8.36"	854
"ENSG00000272822"	"RP11-302B13.5"	1337
"ENSG00000272823"	"RP11-295M18.6"	535
"ENSG00000272824"	"RP6-74O6.6"	441
"ENSG00000272825"	"LL21NC02-1C16.2"	651
"ENSG00000272829"	"XXbac-B135H6.18"	394
"ENSG00000272831"	"RP11-792A8.4"	556
"ENSG00000272832"	"RP11-91K8.5"	402
"ENSG00000272834"	"RP5-1042K10.13"	442
"ENSG00000272836"	"RP3-402G11.27"	477
"ENSG00000272837"	"OR10AE3P"	468
"ENSG00000272839"	"RP11-452C13.1"	616
"ENSG00000272840"	"RP11-379B18.6"	371
"ENSG00000272841"	"RP3-428L16.2"	2024
"ENSG00000272842"	"RP11-513M16.7"	559
"ENSG00000272843"	"RP11-313P13.5"	707
"ENSG00000272844"	"RP11-484K9.4"	706
"ENSG00000272848"	"RP1-137D17.2"	4104
"ENSG00000272849"	"RP11-347I19.8"	570
"ENSG00000272851"	"RP11-801F7.1"	563
"ENSG00000272853"	"RP11-398C13.6"	998
"ENSG00000272854"	"RP4-593H12.1"	500
"ENSG00000272855"	"RP5-1102E8.3"	462
"ENSG00000272856"	"RP11-710E1.2"	489
"ENSG00000272858"	"CTA-292E10.8"	748
